,pitch,enrichment,kinf mean,kinf sd,res_esc mean,res_esc sd,fast_fiss mean,fast_fiss sd,therm_util mean,therm_util sd,eta mean,eta sd,mf_ratio
0,2.0,4.0,1.4719823161212406,0.00789965169413198,0.7248368390019833,0.004152121982268113,1.1815156569034637,0.007311350918089576,0.9099348419440517,0.005911785102004541,1.8889156246711885,0.012455212364882963,3.4106311633743362
1,2.0962262683093713,4.0,1.4768489779774405,0.007568001118289172,0.7477602909351112,0.004093696396216082,1.1627607648725033,0.006963661782282756,0.8989237918726597,0.0056452934122453126,1.8895589441993843,0.012024279909048646,3.8452597950991554
2,2.1970822839751163,4.0,1.4774177963274053,0.007633236479221552,0.7687795503936833,0.004256997609002579,1.1472454483811112,0.007033890437624103,0.8861354189192535,0.005703550586599786,1.8903623740120423,0.012377315669925622,4.3227172285346285
3,2.302790798652895,4.0,1.4752266659889082,0.007323259195882675,0.7878356703214546,0.004101296772718214,1.1337941891738421,0.00647059046583542,0.8734098824703236,0.0051628148058079125,1.8909096813520632,0.01135645349782572,4.847223862711284
4,2.413585281278657,4.0,1.468420453064955,0.006425010662875787,0.8079040894870955,0.003680843380207076,1.1199027396986485,0.005394341911291112,0.8580225320371596,0.004266927958074469,1.8915229660537685,0.009573528408088122,5.423415979599754
5,2.529710433710592,4.0,1.457957034664113,0.007904647763813923,0.8233077343905567,0.004596299192229482,1.1098059479940672,0.006830381111693084,0.8433362344925307,0.005303597675555587,1.8920592046294569,0.012177917261421775,6.0563867256906425
6,2.6514227311802183,4.0,1.4437230139372612,0.006847042388433735,0.8376858091111796,0.004047300040204468,1.100753872914867,0.005894080893047423,0.8273283548190298,0.004488985361085806,1.8924943428923342,0.01060977242007953,6.751731131946048
7,2.7789909887462754,4.0,1.4240118720416943,0.006901168188921189,0.8505432209998177,0.004171527772571764,1.0939046537969035,0.006052730022887849,0.8085581353577977,0.004511399081500606,1.8928949013347027,0.010923343052297712,7.515595570068519
8,2.9126969550024877,4.0,1.4058283561119331,0.007151977538585762,0.8625583364016203,0.0044150805667468665,1.086802775494049,0.0061563684281693044,0.7921386532406173,0.004506477444947202,1.8931798680861405,0.011148927350310037,8.354732082247263
9,3.0528359343504667,4.0,1.3805056886449996,0.00741384024875848,0.8743689331244309,0.004744059549407613,1.0808836206922854,0.006496879281688477,0.7714035229147187,0.004671869976766334,1.893576819392647,0.011845958635286275,9.276558064619556
10,3.199717439212116,4.0,1.3530129099824555,0.0073832881647300525,0.8847415463740201,0.00483466190282093,1.0749925938677125,0.006331072919272796,0.7511468260546391,0.004425871779918824,1.8938920025525092,0.011549927214616193,10.289221832008618
11,3.353665873622016,4.0,1.3212011729665345,0.0062805836762117526,0.8938648804084934,0.004148451941870383,1.0706171570511402,0.005592962728208582,0.7288499638336343,0.0037324053673914973,1.8941952395706347,0.010235679267057235,11.401674643485622
12,3.5150212497095836,4.0,1.285684653439168,0.006802658525741607,0.9019634947138101,0.004630308132245107,1.0664748434042848,0.0063021539354869765,0.7055412922367961,0.004065654762293581,1.8944033264177738,0.011545402221257684,12.623749825412842
13,3.684139938653432,4.0,1.2521384122090151,0.006399127325073435,0.9088977103462642,0.004386665435448231,1.0633791378909294,0.0060837719959674005,0.6837549162146107,0.0037377061530472267,1.8947361084202488,0.011107637314186682,13.966249691361819
14,3.8613954577665,4.0,1.2120848204091978,0.007234149851731747,0.9154128693104231,0.005147696635847436,1.0606448508200574,0.007090853142502157,0.6588788264365834,0.004199345711493159,1.8947000187084218,0.0130516511857812,15.441041027219555
15,4.047179295450314,4.0,1.1712417013755572,0.005909832049188026,0.9219099476268497,0.004456570158333035,1.0574918477046922,0.0058358207319723545,0.6339963259063333,0.0033750421057087442,1.8949347342948193,0.010717033763131049,17.061159985506066
16,4.241901775840382,4.0,1.1258312132205535,0.005420767889706042,0.9279810574797988,0.003912343371399321,1.0558909104469265,0.005925099412330481,0.6063125964857004,0.003095003662833024,1.895040655348341,0.01089246422966621,18.84092731609783
17,4.4459929650523895,4.0,1.0849249184864889,0.005608932278695236,0.9335557952793196,0.004625301067319923,1.0529505296584185,0.006049136107712174,0.5823522882285729,0.0032315671490258293,1.8952462727453936,0.011189189146973436,20.796074951918246
18,4.659903621030744,4.0,1.0380271405412824,0.006131264965688412,0.9379774922239689,0.0047299226357033,1.0522204124745729,0.007311231655922321,0.5549084246625621,0.003455113175024157,1.8953448988544297,0.013498703167755166,22.943885068526683
19,4.884106189097302,4.0,0.9920328841194435,0.004743110590559384,0.9417253210612077,0.004059092567172434,1.0511192790821517,0.005783013254830839,0.5287304171966883,0.002692947690457528,1.8954639253724748,0.010700189650506838,25.30334284679815
20,5.119095845399071,4.0,0.9446789922318418,0.0054768861304937055,0.9451727881121205,0.004672436725048284,1.0502824084427986,0.007113061597948155,0.502043352642392,0.0030381749940472397,1.8955084965120843,0.013122214397784588,27.895304289011907
21,5.365391590559451,4.0,0.8941210135057578,0.004974219075865455,0.9484949163687215,0.004466373223505236,1.0492583901350452,0.0068433871995088715,0.4739318808955872,0.0027527420337801886,1.8956707950569744,0.012623448693292677,30.742680571729124
22,5.6235373959484605,4.0,0.8544044208430618,0.004318011828333262,0.9525628033624521,0.004071318802744256,1.0481590010421917,0.006255523061563885,0.45140463446998513,0.00240260026954743,1.895730888118523,0.011597349884392252,33.870640565013595
23,5.894103405103621,4.0,0.8059782965662559,0.004338906051598111,0.9553548394508915,0.004043216707920359,1.0474659568733324,0.006862092193043078,0.42483536357823004,0.0023949175248083594,1.895824195699315,0.012678746341880938,37.30683330812771
24,6.177687192954962,4.0,0.7602966789937303,0.004934823880292733,0.9576870546296724,0.004819209858696627,1.048017924949435,0.008378419154807481,0.3995631625150863,0.0027402193593160018,1.895855897576845,0.015551476430231756,41.08163240823766
25,6.474915085635288,4.0,0.7147746039952338,0.00375146725427961,0.9607765264789391,0.004061238215787641,1.047984247663101,0.006553424053842531,0.37442783619536046,0.0020301760676772617,1.8959367583690117,0.012069821358614133,45.228404522446034
26,6.786443543790656,4.0,0.6677235550943884,0.003644753849246235,0.9628097001121027,0.004223893155338036,1.0493740031956424,0.00688298039925794,0.34856996167447063,0.0019838582520160003,1.8959897288965768,0.012708035739858108,49.78380429635066
