,pitch,enrichment,kinf mean,kinf sd,res_esc mean,res_esc sd,fast_fiss mean,fast_fiss sd,therm_util mean,therm_util sd,eta mean,eta sd,mf_ratio
27,3.5574803062231286,4.0,1.2180380993622175,0.006258897952986071,0.9151200232881566,0.004427696752435297,1.0606463074480073,0.0061062387348892,0.6622998653746957,0.0036333980069321505,1.89477464158251,0.011207916279284668,15.113694580618782
28,3.7285937203149397,4.0,1.179051272672545,0.006498045433648145,0.921390857883298,0.004745195326511163,1.05820195225842,0.006511589433748046,0.6381611565413162,0.003719595109404864,1.8949155863836773,0.011984602684705619,16.701099619374503
29,3.907939937054617,4.0,1.1367986879509622,0.00630770876436756,0.9280073057287281,0.004658698909101399,1.0554721931507025,0.006695319540677337,0.6124469586746488,0.003602777946446613,1.8950334924003642,0.012334893925883328,18.44490739011074
30,4.095915062380425,4.0,1.091227085260326,0.006015298019575501,0.9314498402229772,0.004635045202282858,1.0539074303910374,0.006586816912058453,0.5865706917390995,0.0033887568939250418,1.895103084932785,0.012083027893806162,20.36052893944079
31,4.292934260128778,4.0,1.0464411265342315,0.005578945076547464,0.9355431565884653,0.0043845597168618855,1.0526983341353227,0.00664893277744526,0.5605926635248146,0.003241320830679427,1.8953945514081831,0.012327599072359535,22.464893885244976
32,4.499432668969446,4.0,1.0010836251531035,0.005288408771442749,0.9403202972681978,0.004437618350196181,1.051555634121289,0.006444974118496382,0.5341159129281846,0.0030174137788473703,1.8955130345995153,0.011972813292164574,24.77660005597014
33,4.715866363457394,4.0,0.9566888535277105,0.0055146013415929935,0.9455343077438866,0.004692562739594076,1.0495967615413555,0.007092702307651488,0.5085477103769724,0.003095904045338202,1.8955674266885496,0.013092215302693397,27.316077875438946
34,4.942713361323834,4.0,0.9080213048436395,0.005366315168760449,0.9492287450915001,0.004909617026039744,1.0482467160834423,0.007119650827528249,0.4814192899717788,0.0029637265045464635,1.895562718970514,0.01315645889489472,30.105770946202508
35,5.18047467923121,4.0,0.8618399566915668,0.004767361711186629,0.9525672786382952,0.004465509008499744,1.0481013358690972,0.0068164555357707645,0.45535661795021903,0.0026394241442503066,1.895728060689711,0.012567059168889089,33.17033442765357
36,5.4296754393238595,4.0,0.8128534800990386,0.004985122162190163,0.9545982664253009,0.004523636169101703,1.0482637967717041,0.007860232578107992,0.4284925769226135,0.0027444588014220945,1.8957354798869253,0.014506275461396125,36.53685296240983
37,5.690866029018296,4.0,0.7667537546067774,0.003966639343014017,0.9569270101458757,0.004000798454104955,1.048612757024103,0.006539108820169263,0.40307147731041737,0.002192073659019633,1.8957448908077257,0.012117961491552936,40.23508007726988
38,5.964623316594643,4.0,0.7252353489749901,0.0045037358757782755,0.9601377701388809,0.004705544147647071,1.048229368026544,0.007880258628926638,0.38005668458929215,0.002461181438338298,1.8960103820232057,0.014564611398185608,44.297701174863825
39,6.251551925273971,4.0,0.6742675064795703,0.0034727436709156585,0.9616105294462678,0.0038095515905017916,1.0496187845857636,0.006580233920802637,0.3523478428614174,0.0018773554910351197,1.8959627894847442,0.012114641960079449,48.760622440645335
40,6.552285568595508,4.0,0.6340819753325991,0.004133385567365318,0.9640691669195122,0.004728388759054999,1.0498006357778387,0.00844753014408625,0.3304265927622292,0.0022462863083223665,1.8960744715579878,0.01558795510886177,53.66328821894524
41,6.867488450043,4.0,0.5921874129287548,0.004252791629659749,0.9657462448142715,0.0049997128554300834,1.0505120255107223,0.009480220678840438,0.30784799021993314,0.002317708782219338,1.8960893247498434,0.017556637684449747,59.04902966345189
42,7.1978567300115195,4.0,0.5532342123152095,0.003626348607733191,0.9673023140306211,0.004114633655230862,1.0521165577166443,0.008947645438556182,0.2866977521977562,0.0019721055762889905,1.8960887403481872,0.016552461709387723,64.96544774392893
43,7.544120063354617,4.0,0.5115855686718168,0.0037343301007649325,0.9688952842170349,0.00496914229627055,1.053255589440367,0.009707062366385235,0.26439870847216373,0.0020110027691191117,1.8960436920668455,0.017890953078914567,71.46483399466348
44,7.907043210907698,4.0,0.4770437666307058,0.0032070050912959428,0.9706111329142582,0.0042308553293949,1.0551129369172128,0.009173663314640177,0.24566894656082905,0.0017244972470616138,1.8961109465571937,0.016870893751774207,78.60463272374983
45,8.287427728546842,4.0,0.4441301855270358,0.003025669113740851,0.9717040708774694,0.004500575915993235,1.0573212894568855,0.00924929665012122,0.2279680225595708,0.0016372830192510326,1.896248979257942,0.017070311174485757,86.44794876879668
46,8.686113737513525,4.0,0.40922830179435776,0.003643197684392793,0.9724440144092541,0.0052616414424292894,1.0592922660465738,0.01243896889239891,0.20951595954439592,0.001963791874245078,1.896130142476068,0.02288046950624037,95.06410528724481
47,9.103981779915218,4.0,0.38073990471742336,0.002825017296194769,0.9737611782730965,0.004519467852887167,1.062020829510372,0.010364164922113341,0.1941528153500797,0.0015252097039400222,1.8962658047676872,0.019084057386111925,104.52925651175204
48,9.54195476349994,4.0,0.3514393736642734,0.0028481461359450197,0.9739579131384095,0.004490788139443137,1.0658910317710688,0.011602552009533671,0.17852144144823148,0.0015358066282473003,1.8962999465762178,0.021300559427050163,114.92706088695573
49,10.001,4.0,0.3239131260128659,0.002969096511633191,0.975662886649132,0.004942580861798509,1.0689482704455557,0.01330738447631398,0.1637991593247223,0.0016082186706408098,1.8960963615805537,0.024471110763269823,126.34942053765052
