,pitch,enrichment,kinf mean,kinf sd,res_esc mean,res_esc sd,fast_fiss mean,fast_fiss sd,therm_util mean,therm_util sd,eta mean,eta sd,mf_ratio
0,2.0,4.0,1.3934270930908679,0.007338471825675709,0.5842999553378735,0.0035901131704582237,1.3351903844940811,0.008804939249397509,0.9470819655482,0.006909747431974671,1.8858955446026744,0.013871146397640395,1.2053155816871681
1,2.0962262683093713,4.0,1.424238886373035,0.007567026013826994,0.626208051257143,0.0038310988524767127,1.283998436165702,0.00842170522300186,0.9384569987983574,0.006774206473807377,1.8874928702900933,0.013712645590901221,1.4226298975495777
2,2.1970822839751163,4.0,1.4441540267732702,0.0074973028300562555,0.6624714598982141,0.0038251990385209226,1.2425231256666183,0.007664583794343334,0.9287927893498839,0.006181777342704424,1.8889611539890718,0.012681987115021222,1.661358614267314
3,2.302790798652895,4.0,1.4580573025024584,0.006987214677502774,0.6938791186376643,0.0036406380236999555,1.2111622210284099,0.007008110309638959,0.9179336388976189,0.005655974015739768,1.890066884605453,0.011822178428316359,1.9236119313556421
4,2.413585281278657,4.0,1.4722172448754631,0.006884898878645938,0.7247450708646734,0.0037125150083299587,1.1846938205643722,0.00645986717486044,0.9067281500853914,0.0052882188042852,1.8910517253534949,0.011106877705796894,2.211707989799877
5,2.529710433710592,4.0,1.4789559133813135,0.0071992561899089525,0.7517748095585379,0.003901349340659941,1.1635224482763902,0.006438331913829903,0.8936746124765595,0.005188733598206696,1.8919657558588496,0.011171331852800092,2.5281933628453213
6,2.6514227311802183,4.0,1.4743821080584034,0.008036701096327802,0.77221608464817,0.004463911728404598,1.1468584922213507,0.007141106896707454,0.8795894897604607,0.005726946286438103,1.892698084028596,0.012580202941880135,2.875865565973024
7,2.7789909887462754,4.0,1.4723170476129126,0.00737012277054409,0.7950528478729778,0.004154839012998699,1.1305372175591408,0.00648939895570523,0.865096641003526,0.0051330759175385885,1.8934587726181762,0.011421465292987681,3.2577977850342594
8,2.9126969550024877,4.0,1.461408984925903,0.007032351829810716,0.8132122914550339,0.004100668651153967,1.1183084621090897,0.006122562990379633,0.8484438781687752,0.004809573081319783,1.8940136616847827,0.010929562460007345,3.6773660411236317
9,3.0528359343504667,4.0,1.4468690358327951,0.006514966819593558,0.82869979565288,0.003838266240804781,1.1085827569858844,0.005567438061429105,0.8313495604868942,0.004264520375077391,1.8944371426150775,0.00997900945434438,4.138279032309778
10,3.199717439212116,4.0,1.4282997264761041,0.008228433745431668,0.8431434352973546,0.0048791038457628565,1.0993921312370718,0.0068510603088392,0.8131248136481964,0.0050816293504000395,1.8949949260900099,0.012284998287865674,4.64461091600431
11,3.353665873622016,4.0,1.4060607604116357,0.0067573887296796175,0.8579159642088611,0.00409144115737839,1.0913155083293744,0.005864390351066381,0.7923557076766738,0.004228586510111229,1.8953473897686084,0.010555003119116928,5.20083732174281
12,3.5150212497095836,4.0,1.3776334681009683,0.007362938191491601,0.8679024845561513,0.004591178228271844,1.0843487986464444,0.0064580452451456225,0.772188000028649,0.004557040798259337,1.8957047678149295,0.01163938482792584,5.81187491270642
13,3.684139938653432,4.0,1.3505148266557774,0.007226449090869624,0.8798700613581941,0.004638849744021181,1.0787185459154423,0.006450064573761049,0.7504845103619521,0.004429309567967695,1.8959677134455806,0.011770138763972232,6.4831248456809085
14,3.8613954577665,4.0,1.316654848620989,0.006630743069804468,0.8893886534916732,0.004265897662522023,1.074185325336371,0.006099355965871737,0.7267530987919874,0.00396955156868632,1.8963314637685569,0.011100441763154582,7.2205205136097765
15,4.047179295450314,4.0,1.2792036168075698,0.00656454521550419,0.8989093551641326,0.004401271142000504,1.0693734568363005,0.0061607790330913785,0.7016676698441247,0.0038907730732230692,1.8965439521087328,0.011298742124031017,8.030579992753033
16,4.241901775840382,4.0,1.2437570779456826,0.006790448229562539,0.9071820020973888,0.004927732899378888,1.065425945281,0.0064619372959910815,0.6784053027164039,0.004096411286298495,1.896830993749563,0.011932196637274961,8.920463658048915
17,4.4459929650523895,4.0,1.2017078458841703,0.005781390144771674,0.9150905066396481,0.004133592689722027,1.0616898245815851,0.005724516287373471,0.6520323016400911,0.003343688237092252,1.8970032745386853,0.010523345633544566,9.898037475959123
18,4.659903621030744,4.0,1.1578209639030963,0.007021785055163114,0.9204333407175989,0.005248936447998389,1.0591340595562613,0.007218988387072334,0.6260080995333365,0.004063072291953036,1.8972221244526084,0.013238439175331324,10.971942534263341
19,4.884106189097302,4.0,1.1129945589967913,0.006005900586930537,0.9264073171322043,0.00439831619044166,1.0576784033312516,0.006683558707544272,0.5986809069016686,0.0034578213613435074,1.8973262709579308,0.01230842438239578,12.151671423399076
20,5.119095845399071,4.0,1.0695505368482079,0.005813513921596622,0.9326798045698738,0.004892497501717445,1.055097564480049,0.006225290546822908,0.5727966995599943,0.0032753807154410836,1.8974730206166732,0.011480145646107904,13.447652144505955
21,5.365391590559451,4.0,1.0190445962677794,0.005850914542578853,0.9371320464201722,0.004814310152073282,1.0536630270428182,0.00683586730720959,0.5438655644008958,0.0032380710221538516,1.8975756479015196,0.01255865627943301,14.871340285864564
22,5.6235373959484605,4.0,0.972769117799804,0.005901159726474248,0.9409669584371066,0.004970239840234983,1.0522040239127861,0.007442542092355438,0.5177582829111247,0.003322099823942045,1.8976162356020476,0.013797974823468779,16.435320282506797
23,5.894103405103621,4.0,0.9239345089725775,0.005191703966604844,0.946083281079044,0.004034810800698157,1.0511591813266157,0.007290478698502166,0.4895461109380635,0.002880699945029894,1.8977968773965068,0.013445024665209398,18.153416654063854
24,6.177687192954962,4.0,0.8781050188363958,0.004918461661852841,0.9498447602752974,0.004247795379639521,1.0497492009716518,0.007111587043009005,0.464026072307267,0.002724248662940676,1.8978675153341753,0.013160971119321959,20.040816204118826
25,6.474915085635288,4.0,0.8255646768853727,0.005520458580141848,0.9527497256348085,0.005199559689830282,1.050110854710324,0.008380762206058953,0.4347775771421013,0.0030335293228580325,1.8978853986627997,0.01546767700890538,22.114202261223014
26,6.786443543790656,4.0,0.777888511516678,0.005208216472744831,0.9554306625278486,0.004979878404099313,1.0501319801158464,0.008599094237025503,0.40848464016223396,0.002868518394687882,1.8980103105796855,0.015877877562792724,24.391902148175326
27,7.112960612446257,4.0,0.7340514278762799,0.004158484974652507,0.9582699847586199,0.0043658389983400716,1.0501997286798452,0.007168544255395176,0.3842731560060567,0.0022792535491083857,1.898133060772956,0.013252150189633488,26.894049183092857
28,7.45518744062988,4.0,0.6872113083218973,0.0038137338742793856,0.9600365019628119,0.004388335482371578,1.0506736830812093,0.006926072374341261,0.35893353968673536,0.0020786101101379732,1.898106844970204,0.012781377661535897,29.642760644251947
29,7.813879874109234,4.0,0.6410358461875528,0.003673419998637267,0.9627165251923165,0.004384589683567966,1.0513371079005056,0.007266305663137814,0.33365588846920874,0.0019921708450878783,1.898204950218423,0.01342288154610822,32.66233327178794
30,8.18983012476085,4.0,0.6011672481956272,0.0037591860609123263,0.964208541209242,0.0049091757462150784,1.052063125778745,0.007895361014548472,0.31220361029652605,0.002048563612774925,1.8982115770312173,0.014635214226337706,35.9794580343557
31,8.583868520257555,4.0,0.5587279120726865,0.003339434971780152,0.9659245682202245,0.004018268162767019,1.053680373396514,0.008025723752458728,0.28919806042194923,0.0018178205444695182,1.8982477277451681,0.014857414312247914,39.6234560591421
32,8.99686533793889,4.0,0.5156145727220361,0.003111288656297844,0.96741197234678,0.004467106516699974,1.056033487739933,0.007861658370936908,0.265881733108845,0.0016890364727959676,1.8982243241591727,0.0145346096691499,43.62653781069137
33,9.429732726914787,4.0,0.4820952608263797,0.003378596980408576,0.9691873355490178,0.00482697180950877,1.0574534522157881,0.009339548923080723,0.24779295739082677,0.0018154558906979155,1.8983439972360459,0.017189626867445854,48.02408780950785
34,9.883426722647668,4.0,0.4446964448838727,0.0033733180685296283,0.9701263229695486,0.004872150531386564,1.060172493515574,0.010374089410319878,0.22778101943579582,0.0018131283602955336,1.8981970947566202,0.019057979214739767,52.85497740715506
35,10.35894935846242,4.0,0.41274840305532823,0.0032620283717551915,0.971727616112676,0.00467663694876776,1.061217956408815,0.011033507444991224,0.21084431977399407,0.0017473388564965575,1.8983415825380052,0.020246008550614984,58.16190838257025
36,10.857350878647718,4.0,0.382385288266718,0.003250398572119712,0.972678074817072,0.004590409850933952,1.0645959880102254,0.012154898094177576,0.19451191878789473,0.001742163947798112,1.8984580512804095,0.022284890622007093,63.99179039675204
37,11.379732058036591,4.0,0.35388161419016256,0.002683777412745978,0.9730533430384429,0.004361963048834943,1.0675226673892009,0.01076262930403335,0.1794449500547219,0.0014376157205417005,1.8985105033100462,0.01972085541202184,70.396155642264
38,11.927246633189286,4.0,0.32518575848361364,0.002851148509253529,0.9747504921987328,0.004548040541614714,1.0709140865809064,0.01281448483735081,0.1641031667413434,0.0015387807155608354,1.8983070524367587,0.023510670836907527,77.43161435277419
