,pitch,enrichment,kinf mean,kinf sd,res_esc mean,res_esc sd,fast_fiss mean,fast_fiss sd,therm_util mean,therm_util sd,eta mean,eta sd
0,2.0,0.711,0.34616662713386637,0.002434614075310447,0.07012854402075208,0.001274580935668738,3.8935653056629813,0.07373995327396217,0.9943506688035304,0.025003182247679688,1.2749799071552896,0.03224858252244327
1,2.0962262683093713,0.711,0.3582092617431792,0.0025818127031535295,0.08618753085166664,0.0015113252037162917,3.275424544363677,0.060772791715513426,0.9936317694013674,0.02416292207893896,1.2770247188742592,0.03127494541668082
2,2.1970822839751163,0.711,0.3774788890328439,0.0030049701200360094,0.10834808487508064,0.0017797051079524707,2.739647850510344,0.04855414878333158,0.9928951321818503,0.0224926642401073,1.28077636435601,0.02921995446510351
3,2.302790798652895,0.711,0.3991850249553509,0.002758854065378688,0.13050230368630727,0.001699408479138621,2.40453289728492,0.034045850119662976,0.9920197197720307,0.017679734593358643,1.2823454469785807,0.02302540250649213
4,2.413585281278657,0.711,0.4109085732274633,0.002647616328029199,0.1481934986609939,0.0016831931791705726,2.1773682578878373,0.02712596229762651,0.9911378892411256,0.015348068643264975,1.2848430661939105,0.020017509592083777
5,2.529710433710592,0.711,0.44401467165063546,0.0032615005129746264,0.18120831055575579,0.002054121828662514,1.921957533608507,0.024184571703421143,0.9901194003575077,0.01501185351534869,1.2876204091978343,0.0196524571115419
6,2.6514227311802183,0.711,0.47060686945122177,0.0034001156392694585,0.21088965757701109,0.002208618055679127,1.748486181993941,0.020516902495806618,0.9889690474729128,0.013725186317801265,1.2905002017557317,0.018033242602724632
7,2.7789909887462754,0.711,0.49663901816268935,0.0033190057714656113,0.23801017232612703,0.002201097322318302,1.6343486454857235,0.017143253071401975,0.987826916215137,0.012030439702270813,1.2924678677617742,0.015879276920373733
8,2.9126969550024877,0.711,0.5281474826223302,0.0038263046403724096,0.2685929055454345,0.0025765793652160513,1.539482756245039,0.017013870804441934,0.9864828978938117,0.012487634454014863,1.2947809097748402,0.016465050495117206
9,3.0528359343504667,0.711,0.558133459557132,0.003158795121639141,0.29976961326928775,0.002222929630567327,1.456955704021127,0.011982676747615778,0.9850227910952253,0.009322571822683005,1.29735199488661,0.012344286146005252
10,3.199717439212116,0.711,0.594723157140837,0.003524007634447005,0.3363873567073766,0.002489557996019187,1.3836106680931346,0.011802675991182584,0.98339710667123,0.009389207906190699,1.2993685680727514,0.012498726026964667
11,3.353665873622016,0.711,0.6285221974706565,0.003695707580315393,0.36876022919192697,0.0026679109766180663,1.3339671997529208,0.011190716789251993,0.9815593329347355,0.009158056624282193,1.3017117832322154,0.012222116758407052
12,3.5150212497095836,0.711,0.6631630067832291,0.004320411580082179,0.40326723069333,0.003077214315595812,1.2877013097580554,0.010918852902729337,0.9798293639904,0.009145034818677102,1.3033521455682193,0.012213563253027315
13,3.684139938653432,0.711,0.6960974533310157,0.004129367571348023,0.4359429034922768,0.0029651243195210042,1.2510627555397793,0.00993641526443092,0.9776604451779407,0.00835717071341031,1.3054892281342685,0.011248717662498704
14,3.8613954577665,0.711,0.7244333797610693,0.004487833267717513,0.46529970861965136,0.003246650959243789,1.2211776846322373,0.009802424874929822,0.9752153527093084,0.008378257754468136,1.3073331788004605,0.011308775069523151
15,4.047179295450314,0.711,0.759394666619645,0.0049793160079904,0.4989504516261377,0.003631948630582188,1.1948272947253042,0.009972463039941351,0.9727886971193914,0.00865245162420678,1.3094426179594176,0.011691354695966131
16,4.241901775840382,0.711,0.7894953873561376,0.004955120232886804,0.5287600397479009,0.003637935516956113,1.1742797808681615,0.009313224129811235,0.9699667089591232,0.008121873779879062,1.310878856152449,0.011033162173470694
17,4.4459929650523895,0.711,0.8201990148896002,0.00469984876629802,0.5600751763968334,0.003462493874646289,1.1539042987448285,0.007950414987997794,0.9669641415370476,0.006999414616062112,1.312480194395627,0.009548737025765476
18,4.659903621030744,0.711,0.8526257030164758,0.004612754862121496,0.5923266969803066,0.003442305567266901,1.1366595135169375,0.00748878827574878,0.9636488109953891,0.0066402696023078155,1.31415905611591,0.009097353184069693
19,4.884106189097302,0.711,0.8714423653406677,0.004874660384552766,0.6136565462409529,0.0036353933318230215,1.1245964852484729,0.007479434993549309,0.9600293592909805,0.006618454278196136,1.3153219311356226,0.009136560042594432
20,5.119095845399071,0.711,0.8991913525788369,0.004294133680622349,0.6424476692315239,0.00324335865544193,1.1119127382037683,0.006214618781022985,0.9560045375243982,0.005533099901565436,1.3166905076810116,0.007671304265271767
21,5.365391590559451,0.711,0.9265007853896036,0.006108435739442026,0.6717968772078435,0.004642763063997791,1.099288456400907,0.008431685485486694,0.9518082838417905,0.007525195702682147,1.3180948504807963,0.010490945481117118
22,5.6235373959484605,0.711,0.9462377478149405,0.0047819172482796565,0.6945317286590384,0.0036535836300731644,1.0905760057031697,0.006408298187082934,0.9469816615356178,0.005701223724734356,1.3192000870826923,0.008004875950764276
23,5.894103405103621,0.711,0.9648558786466164,0.00560687529743285,0.716524316176295,0.004345325817533001,1.082525050163025,0.007231571634938364,0.9419385999250193,0.0064812931178468295,1.3205990018156966,0.009134274155575658
24,6.177687192954962,0.711,0.9780918265582627,0.00513194716642625,0.7347921959131721,0.0040076069291116265,1.0758264809765627,0.006529458397128126,0.9362848133081082,0.005832613821965675,1.3214930562334284,0.008277291642017202
25,6.474915085635288,0.711,0.994362921089121,0.00519404260614197,0.7557415543829579,0.004075937564768528,1.0695076604317868,0.006437847586496405,0.9302599816035512,0.005722578755106587,1.322462544982874,0.008181466848301235
26,6.786443543790656,0.711,1.0086756867001887,0.005178325209145481,0.7758162976205911,0.004116970398493009,1.063575803524543,0.0062859548199852506,0.9237438675889116,0.005582696429030534,1.3233436483231338,0.008017703444927096
27,7.112960612446257,0.711,1.0173958341320612,0.005144603289497898,0.7918998274983524,0.004096342431938551,1.0585349261031458,0.005840167640416428,0.9165269936293092,0.00513561206763376,1.3242477821789007,0.007464865176391478
28,7.45518744062988,0.711,1.0250422646732962,0.005559419889503401,0.8072842387729636,0.004466991971590325,1.0545454324205308,0.0063311262295208505,0.9087288612317297,0.005527947370946174,1.3249994033844736,0.008133140899556987
29,7.813879874109234,0.711,1.0340327599378698,0.005476960817276675,0.824520729577053,0.004437961680525532,1.0501232015676476,0.0059794660467909445,0.9008174638843277,0.005185555333433605,1.3257317832124542,0.007698098178084101
30,8.18983012476085,0.711,1.037117872706864,0.004204594145119746,0.8369944542810572,0.0034444035016101123,1.0474310695547855,0.004520043091791979,0.8918171539148847,0.0038867115934968738,1.3264908675165625,0.005830287398542987
