,pitch,dy2o3 conc,kinf mean,kinf sd,res_esc mean,res_esc sd,fast_fiss mean,fast_fiss sd,therm_util mean,therm_util sd,eta mean,eta sd
0,2.0,0,0.9840522658275929,0.004702447931225493,0.4154379109738612,0.0024251171184620406,1.4023425042370568,0.00905566077506298,0.9994619702306333,0.00724320260577151,1.6900193171868283,0.012296959958148989
1,2.0962262683093713,0,1.030796304981319,0.006114737545567123,0.45396409380977404,0.0032193241204032694,1.3423221443412996,0.010800723851406959,0.9993962806129186,0.008900572531500343,1.6926098569329173,0.01512467660659509
2,2.1970822839751163,0,1.0667074322211951,0.005965525252473523,0.48423880706247846,0.0031643477943743767,1.301117408842399,0.009637331099450527,0.9993258167107049,0.008107568950137329,1.6941900824297607,0.013794020031089965
3,2.302790798652895,0,1.1133657188012671,0.007063677292918046,0.5209495150844884,0.003851821422820433,1.2609032472387913,0.010513199605515795,0.9992414460986062,0.00913425076154319,1.6962505617114612,0.015541079013407686
4,2.413585281278657,0,1.1469967360528397,0.00645477058305586,0.54964626702452,0.0034375355477436983,1.2300926237163874,0.008558460501806907,0.9991533423050669,0.00743774870357903,1.697887611528032,0.012689466362116188
5,2.529710433710592,0,1.1862540364833116,0.006171239709060642,0.5816198000214473,0.0033887690059595313,1.2010296066131694,0.007916317707842947,0.9990508241993273,0.007063279068882232,1.699797650866249,0.012059140808073443
6,2.6514227311802183,0,1.2222542398886669,0.006691344330974543,0.6103970878811135,0.003705060753009747,1.1784212624133155,0.008114333471544995,0.9989389213043542,0.007335294144350716,1.7010206849878242,0.012533783479985546
7,2.7789909887462754,0,1.2534166706042547,0.007370703043423748,0.6360002744358779,0.00411363786838621,1.1589623339894852,0.008372812322327176,0.9988184003144398,0.007687256597020044,1.7024811318663398,0.013126679993179792
8,2.9126969550024877,0,1.291391427744906,0.006260962552243629,0.665182586964307,0.003477076157338307,1.1409039220461925,0.006624212128055422,0.9986841501595584,0.006105155654932035,1.7038831062265598,0.010438991638991193
9,3.0528359343504667,0,1.3230631333402039,0.00667250048579059,0.6903646609250176,0.003735137458378331,1.1256730605030123,0.00678929235947599,0.9985362703814121,0.006311856306790485,1.7050059490060705,0.010813000814181392
10,3.199717439212116,0,1.3475963963180653,0.006825912045155206,0.7101508204479409,0.00383957100352904,1.1140975011291403,0.006661579547866651,0.9983733912376308,0.006246858051115686,1.706055087057454,0.010700587532528864
11,3.353665873622016,0,1.3741008756636992,0.007525384556659509,0.7317528098128188,0.004233376977258714,1.1019775220503305,0.006843112579472805,0.9981930413275648,0.006460688116351372,1.7071313731341315,0.01107019122152697
12,3.5150212497095836,0,1.4025446766467982,0.006785610973877402,0.753815348544638,0.003813204791732085,1.091473873632971,0.005860693499543694,0.9980013141723716,0.005547803441152134,1.7080763146180333,0.00951290900849111
13,3.684139938653432,0,1.428621612473895,0.007483799973040322,0.7737821528110761,0.004207876592091521,1.0827530337012108,0.006389768203674221,0.997775161916202,0.006056342104670936,1.7089777540939632,0.010391523257499213
14,3.8613954577665,0,1.4522308701610525,0.007767390043675137,0.7926474451357739,0.004394828539592862,1.074169058975915,0.0064467321903914415,0.9975383273671634,0.006147534509132575,1.7098317235345706,0.010561820127526421
15,4.047179295450314,0,1.4701548031782097,0.006986520953044698,0.807277124043766,0.003980822226897588,1.0676087844802307,0.005589199936711155,0.9972696071675857,0.005375201784869972,1.7104709351617777,0.009235614886196354
16,4.241901775840382,0,1.490768723321899,0.006478336368310221,0.8223543581238302,0.0036803656901538244,1.062680440395555,0.005071020165294213,0.9969745143712786,0.004868163039043144,1.7110572098157089,0.00837016981616796
17,4.4459929650523895,0,1.507030998143426,0.006698252434358716,0.8360712577989927,0.0038136197363821396,1.0565548377440053,0.005055410592950552,0.9966562361647686,0.004874129289276469,1.7117544294233558,0.008378096147150849
18,4.659903621030744,0,1.5218661068289625,0.0066815117080212165,0.8476744678432959,0.0038040566397081013,1.05236485947191,0.005105257273650174,0.9963046073854428,0.0049156204873230195,1.7123355229157426,0.008459188206124044
19,4.884106189097302,0,1.5381022531777453,0.007640514276754519,0.8607269407979369,0.004386947313408274,1.0476062388216152,0.0055253019012278925,0.9959022988199666,0.005365776106187765,1.7127934787977788,0.009244820824453624
20,5.119095845399071,0,1.552467542986593,0.007446671341442795,0.8722615729358937,0.004288462352497017,1.0435181727138199,0.005330507167220201,0.9954772118852502,0.005190933834109665,1.7133435327298852,0.00895017999373209
21,5.365391590559451,0,1.5654324889615685,0.007138530053926711,0.8825472143782765,0.0040962177551689335,1.0402281123531365,0.0050006867411933045,0.9949974994073447,0.004854379528880311,1.7137434923379584,0.008374415311559403
22,5.6235373959484605,0,1.5776833515741104,0.007273189539491121,0.8921735004726008,0.004187636592631291,1.0373151150121118,0.005165942962683536,0.994483501739873,0.005024600379220279,1.7142029346216483,0.008674328402480776
23,5.894103405103621,0,1.5856160123836687,0.008247774204017368,0.8991568405816209,0.004756990350835175,1.0348703140679512,0.005695476832890492,0.9939182435184283,0.005549062091547944,1.7144545595940415,0.009587423148865945
24,6.177687192954962,0,1.5937831003188914,0.00812544126538186,0.9069626579011618,0.00469697744343608,1.0317546303454432,0.005500335280943016,0.9932765700137715,0.005366715337532982,1.7147199208468613,0.009282717385858865
25,6.474915085635288,0,1.6026427308774658,0.007246636023428625,0.9139669816425718,0.004190296508236734,1.0300496086231519,0.004822094861469786,0.9925885138341612,0.004702687117628292,1.715058052113837,0.00814309007748819
