,pitch,dy2o3 conc,kinf mean,kinf sd,res_esc mean,res_esc sd,fast_fiss mean,fast_fiss sd,therm_util mean,therm_util sd,eta mean,eta sd
25,11.38,0.0025510204081632655,0.7805307528787829,0.00418079577925336,0.9517155981070246,0.005133173321564884,1.0261436859827924,0.005588046845115619,0.9811825996383502,0.005374731761633397,0.8145632579151613,0.0044743581292520165
26,11.38,0.002653061224489796,0.7696127536290813,0.0033548274157205256,0.9522741513538606,0.004206647134020019,1.0265940598572747,0.004600513496653179,0.9814861693553019,0.00444706694009997,0.8020978070149343,0.003640514450020091
27,11.38,0.0027551020408163266,0.7567325396582756,0.003809116896693494,0.9503293992776475,0.004833300744491899,1.0268482498158162,0.005269824018149552,0.9816762933070997,0.005080042136977242,0.7899392146706006,0.004098430777162347
28,11.38,0.002857142857142857,0.746000903319547,0.003469172479458974,0.9504962855722433,0.004449856177364642,1.0271780971707891,0.004903516413352175,0.9818715381095856,0.004697362530523288,0.7781951287638718,0.003748204146616519
29,11.38,0.0029591836734693877,0.7363892368997323,0.0038637832365906143,0.9518123312766208,0.0050519465997388106,1.0273844718169054,0.005596892725878106,0.9821229382130539,0.00540824798842623,0.7667561240419835,0.004225861730342793
30,11.38,0.0030612244897959186,0.7254995371856036,0.0035350058087964572,0.950844517158344,0.0046896099872889,1.0280014321046733,0.00514844025155769,0.9823166715514139,0.004972079856461568,0.755583383772374,0.0038342382169715334
31,11.38,0.003163265306122449,0.7155198546477036,0.003176812048542473,0.9507470053379712,0.004276054822316356,1.0283219207802534,0.004700739892047887,0.9825566207451665,0.0045414438170427235,0.7448520939310816,0.0034517656479122415
32,11.38,0.0032653061224489797,0.7054171162967893,0.0033713709610176646,0.9496838485663585,0.004577555540629121,1.0292700940286554,0.005103264639517142,0.9827619277105,0.004900434198481026,0.7343266054160119,0.0036781937117470447
33,11.38,0.0033673469387755102,0.6958605898776704,0.003273765849655911,0.9497704659436503,0.004517490543461485,1.0292322686349742,0.005028311779783039,0.9829681648721483,0.004840601077731276,0.7241870155024831,0.003581521613206504
34,11.38,0.0034693877551020408,0.6867591456798758,0.003466056491808312,0.9497284165539457,0.004825564511986434,1.029851205538188,0.005289280877526419,0.9830582827455357,0.005069803767076116,0.7142516802198363,0.0036974595085527014
35,11.38,0.0035714285714285718,0.6779664330797517,0.003515518564081911,0.9499294001263349,0.0049925360367331865,1.0301480535741527,0.005488908052087126,0.9832760378939166,0.005301812413033469,0.704598575439709,0.003808196688488924
36,11.38,0.0036734693877551023,0.6686601245998651,0.00321419561244419,0.9492781764580446,0.004616327304765789,1.0303559549828893,0.005076441644864879,0.9833760644882287,0.004893192289950952,0.6951923900348043,0.0034696515755652567
37,11.38,0.003775510204081633,0.6604346560574543,0.003042552932056844,0.9494230912406562,0.004421424161764408,1.0308268290553366,0.004831466067356132,0.9836181619383928,0.0046507375184229064,0.6860532279328178,0.0032537473107923497
38,11.38,0.0038775510204081634,0.6524287342408862,0.003121416110493634,0.9497327056549222,0.004579821458191597,1.0311583757869098,0.005105438295485425,0.9838284240249028,0.004895235061955911,0.6771532178151187,0.0033813668697526564
39,11.38,0.003979591836734694,0.6442480563502496,0.0031726984443550574,0.9496194786077529,0.004726841904646719,1.0315831771367887,0.005199621749446262,0.9839145060095726,0.005005801974758357,0.6684083830215236,0.0034090566893079724
40,11.38,0.004081632653061225,0.6356504329116306,0.00307878471221677,0.9479574317249552,0.004648957786855051,1.0323260923983875,0.005153708986158438,0.9841216397522662,0.004965083311694775,0.6600302274971291,0.003340125967989529
41,11.38,0.004183673469387755,0.6284476405311591,0.003001474072633969,0.9486165894060825,0.004585300961806013,1.0326970094141557,0.005119113983941089,0.9841808016930809,0.0049279634478501776,0.6518243441226467,0.00327357741130047
42,11.38,0.004285714285714286,0.6204389711641441,0.0028306190004908386,0.9480944540931235,0.0043733531872328394,1.0327907428640282,0.00480997061875205,0.9843681212484163,0.004617419919419178,0.6436912203762595,0.0030352653255031814
43,11.38,0.004387755102040817,0.6131714793829538,0.0027324964362572322,0.9477900179685584,0.004276426668272929,1.0334279837513174,0.004777642680471766,0.9845230226704005,0.004601650545821721,0.6358632448021937,0.00297812374720467
44,11.38,0.004489795918367347,0.6064853240342222,0.0025347242466326214,0.9480448425990311,0.0040309949008123175,1.0340196660005077,0.004546884238932898,0.9847257359636922,0.004392338451382046,0.6282714559666506,0.002810028966537395
45,11.38,0.004591836734693878,0.5994619109257247,0.0029216588515469447,0.948351684051356,0.004698341646776229,1.0341678429315684,0.005154626612327921,0.9847793672499386,0.004983832839483942,0.620672071477884,0.003148058202340022
46,11.38,0.004693877551020408,0.5923657403279923,0.0027017653580502067,0.9475539729510735,0.0043580632013862025,1.0346336652883377,0.004892387379943878,0.9849377136089474,0.0046810438800213745,0.6134661491890115,0.0029295444622973337
47,11.38,0.004795918367346939,0.5853059481149462,0.002516894495314098,0.946812600724043,0.004136456722049719,1.0350572475952653,0.004592899913539839,0.9851543628198113,0.004427677845049305,0.6062479077580152,0.002735567648109172
48,11.38,0.004897959183673469,0.5789013062161096,0.0030280005341190882,0.9471720598036933,0.0050437782611019175,1.0350555201680565,0.005555150582408399,0.9852250590331859,0.00537215435459233,0.5993445431793581,0.0032757566715994123
49,11.38,0.005,0.5721875298276156,0.002646302133303487,0.9465269832308072,0.004417860626080852,1.035532872142054,0.0049264671140164225,0.9853055036924605,0.00471559122577923,0.5924757658377534,0.002847829977438137
